logFC	AveExpr	t	P.Value	adj.P.Val	B	GB_ACC	ID	UG_CLUSTER	DESCRIPTION	GENE_SYMBOL	display_label	deg_class
-0.619258888335034	-0.586188291207822	-4.56096583766736	0.000402276237974217	0.112687631162528	0.263470718077785	AA055221	1636	Hs.555966	Apoptosis, caspase activation inhibitor	AVEN	AVEN	Not_significant
0.658847638799563	0.637757270327683	4.51679842852918	0.000419032715409534	0.114985997783604	0.221708575567609	H48281	8771	Hs.646433	Microtubule associated monoxygenase, calponin and LIM domain containing 3	MICAL3	MICAL3	Not_significant
-0.462976836293542	-0.470690763577445	-4.49098942127912	0.000441018965589518	0.117238851236712	0.17617445590059	AA777192	7377	Hs.47062	Polymerase (RNA) II (DNA directed) polypeptide I, 14.5kDa	POLR2I	POLR2I	Not_significant
0.662613808098213	0.673286432966625	4.48681913668873	0.000444681051098639	0.117238851236712	0.168809454183529	T66180	13225	Hs.724	Thyroid hormone receptor, alpha (erythroblastic leukemia viral (v-erb-a) oncogene homolog, avian)	THRA	THRA	Not_significant
-0.455914176612989	-0.4581614758967	-4.44422508284027	0.000483918667175449	0.121814474394911	0.0934681024183996	R08297	11522	Hs.634969	Transcribed locus	NA	R08297	Not_significant
-0.436047107488059	-0.440025666358603	-4.43946210670309	0.000488521525787934	0.121814474394911	0.085030094948511	AA083577	1737	Hs.660705	Transcribed locus	NA	AA083577	Not_significant
-0.606976378055143	-0.557443868018072	-4.46286296247666	0.000489214756606066	0.121814474394911	0.0897432087010799	AA455275	4428	Hs.18946	Mitochondrial ribosomal protein S26	MRPS26	MRPS26	Not_significant
-0.670541250289197	-0.67020380437028	-4.46079008432306	0.000499669808348807	0.121951579448512	0.0730428594181962	AA701550	6924	Hs.654865	Similar to RIKEN cDNA B230118G17 gene	MGC19604	MGC19604	Not_significant
-0.533235286626555	-0.504779242954308	-4.42774154588876	0.00050840615015659	0.121951579448512	0.0515721970481184	R22625	11747	Hs.184298	Cyclin-dependent kinase 7 (MO15 homolog, Xenopus laevis, cdk-activating kinase)	CDK7	CDK7	Not_significant
-0.438751967249957	-0.444745577613774	-4.4110027145341	0.000516974567050809	0.121951579448512	0.0345577640101782	N57594	10478	Hs.8769	Transmembrane protein 47	TMEM47	TMEM47	Not_significant
0.71271314812228	0.697546210775196	4.37995997661129	0.000549951534961542	0.126248441433265	-0.0206002916259749	AA634479	6482	Hs.591823	Hypothetical protein LOC340239	LOC340239	LOC340239	Not_significant
0.507803348454643	0.512220309198384	4.3763096269904	0.0005539683210295	0.126248441433265	-0.0270934222102781	AA875888	7611	Hs.518595	DNA segment on chromosome 4 (unique) 234 expressed sequence	D4S234E	D4S234E	Not_significant
