NGenes	Direction	PValue	FDR	geneset
77	Down	9.02104570436103e-10	4.68823745255642e-06	GOBP_CYTOPLASMIC_TRANSLATION
75	Down	2.2884882674806e-09	5.72532041877736e-06	GOBP_ELECTRON_TRANSPORT_CHAIN
62	Down	3.3049761894039e-09	5.72532041877736e-06	GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT
33	Down	3.9472442492545e-08	4.83668036906189e-05	GOBP_PROTON_MOTIVE_FORCE_DRIVEN_ATP_SYNTHESIS
78	Down	4.6533388195708e-08	4.83668036906189e-05	GOBP_OXIDATIVE_PHOSPHORYLATION
42	Down	1.05070430005845e-07	9.10085041233962e-05	GOBP_RIBOSOMAL_SMALL_SUBUNIT_BIOGENESIS
14	Down	3.53661252102183e-07	0.000262568218167864	GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_CYTOCHROME_C_TO_OXYGEN
49	Down	1.23965900120031e-06	0.000805313478654751	GOBP_ATP_BIOSYNTHETIC_PROCESS
63	Down	2.38587277715803e-06	0.00137770898032114	GOBP_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS
9	Down	3.40910883919902e-06	0.00165183923945044	GOBP_RIBOSOMAL_SMALL_SUBUNIT_ASSEMBLY
347	Down	3.49629240599477e-06	0.00165183923945044	GOBP_TRANSLATION
76	Down	5.12176933022907e-06	0.00221815293410004	GOBP_PROTON_TRANSMEMBRANE_TRANSPORT
27	Down	1.13008365344289e-05	0.00429166445321755	GOBP_RIBOSOME_ASSEMBLY
33	Down	1.15611511150752e-05	0.00429166445321755	GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_NADH_TO_UBIQUINONE
17	Down	1.3940747677634e-05	0.00483000437871091	GOBP_PROTEASOMAL_UBIQUITIN_INDEPENDENT_PROTEIN_CATABOLIC_PROCESS
19	Down	2.10231904471245e-05	0.00682859504710662	GOBP_FERROPTOSIS
125	Down	2.45685866605597e-05	0.0075107614632311	GOBP_ATP_METABOLIC_PROCESS
192	Down	3.07646574612948e-05	0.00888244026813052	GOBP_CELLULAR_RESPIRATION
132	Down	4.10305728923744e-05	0.0112229414379826	GOBP_PROTEIN_FOLDING
13	Down	4.54800243453187e-05	0.0118179843261311	GOBP_CD8_POSITIVE_ALPHA_BETA_T_CELL_HOMEOSTASIS
267	Down	7.44952472210072e-05	0.0183390170669712	GOBP_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY
8	Down	7.76329373625872e-05	0.0183390170669712	GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_UBIQUINOL_TO_CYTOCHROME_C
21	Down	0.000108888939917169	0.0246041661195446	GOBP_NEGATIVE_REGULATION_OF_SYNCYTIUM_FORMATION_BY_PLASMA_MEMBRANE_FUSION
15	Down	0.000116844909328926	0.0253017914076012	GOBP_NEGATIVE_REGULATION_OF_REGULATORY_T_CELL_DIFFERENTIATION
69	Down	0.000125840514082538	0.026159726067478	GOBP_RESPONSE_TO_TYPE_I_INTERFERON
83	Down	0.000200928021553133	0.0387488993147769	GOBP_RIBOSE_PHOSPHATE_BIOSYNTHETIC_PROCESS
6	Down	0.000201312349720796	0.0387488993147769	GOBP_POSITIVE_REGULATION_OF_FERROPTOSIS
123	Down	0.000227893932102282	0.0422987416119843	GOBP_RIBOSOME_BIOGENESIS
68	Down	0.0002566920353747	0.0460009830290453	GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS
151	Down	0.000300654102016857	0.0520833122727203	GOBP_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS
82	Down	0.000373611612003444	0.0626341789542549	GOBP_MITOCHONDRIAL_TRANSLATION
121	Down	0.000461505634646873	0.073313809182961	GOBP_PURINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS
14	Down	0.000479399914631819	0.073313809182961	GOBP_REGULATION_OF_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_DEADENYLATION_DEPENDENT_DECAY
12	Down	0.00048834559978865	0.073313809182961	GOBP_POSITIVE_REGULATION_OF_ERAD_PATHWAY
100	Down	0.000503060596693227	0.073313809182961	GOBP_NUCLEOTIDE_BIOSYNTHETIC_PROCESS
98	Down	0.000535321521036939	0.073313809182961	GOBP_MITOCHONDRIAL_GENE_EXPRESSION
196	Down	0.000538095963124661	0.073313809182961	GOBP_RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS
27	Down	0.000549975000922195	0.073313809182961	GOBP_CALCINEURIN_MEDIATED_SIGNALING
28	Down	0.000550170975204056	0.073313809182961	GOBP_REGULATION_OF_SYNCYTIUM_FORMATION_BY_PLASMA_MEMBRANE_FUSION
9	Down	0.000639217060506647	0.0830502765863261	GOBP_AUTOPHAGIC_CELL_DEATH
30	Down	0.000765172269188698	0.0965099924517132	GOBP_INTRACELLULAR_PH_REDUCTION
20	Down	0.000779953758509131	0.0965099924517132	GOBP_CD8_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION
12	Down	0.000831225229438357	0.100462267846306	GOBP_NEGATIVE_REGULATION_OF_NLRP3_INFLAMMASOME_COMPLEX_ASSEMBLY
69	Down	0.000879885516255576	0.103926477908642	GOBP_POSITIVE_REGULATION_OF_TRANSLATION
187	Down	0.000997404752933219	0.1142299497376	GOBP_RIBOSE_PHOSPHATE_METABOLIC_PROCESS
18	Down	0.0010110790240388	0.1142299497376	GOBP_MRNA_MODIFICATION
36	Down	0.00108196937387218	0.119638188000292	GOBP_CIRCADIAN_REGULATION_OF_GENE_EXPRESSION
39	Down	0.00111246174650355	0.120447160345394	GOBP_NEGATIVE_REGULATION_OF_CYTOPLASMIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY
38	Down	0.00119045595920999	0.126261216734986	GOBP_ORGANELLE_DISASSEMBLY
35	Down	0.00122974115932276	0.127819296100007	GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_DEADENYLATION_DEPENDENT_DECAY
66	Down	0.00126595921992473	0.12900372678331	GOBP_ERAD_PATHWAY
247	Down	0.00130106477490256	0.130031416060935	GOBP_REGULATION_OF_PROTEOLYSIS
11	Down	0.00139636204855266	0.13358080132399	GOBP_TELOMERASE_RNA_LOCALIZATION
22	Down	0.00139744615142193	0.13358080132399	GOBP_CD8_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION
24	Down	0.00141368945022503	0.13358080132399	GOBP_RIBOSOME_DISASSEMBLY
50	Down	0.00149973371613097	0.136337986344333	GOBP_PROTEIN_TARGETING_TO_MITOCHONDRION
12	Down	0.00151609338827631	0.136337986344333	GOBP_CELLULAR_HYPEROSMOTIC_RESPONSE
69	Down	0.00152157075389096	0.136337986344333	GOBP_TRANSLATIONAL_INITIATION
5	Down	0.00157795996946916	0.138994202734428	GOBP_PLASMA_MEMBRANE_TUBULATION
108	Down	0.00163446329748119	0.14067892161062	GOBP_PROTEIN_RNA_COMPLEX_ORGANIZATION
8	Down	0.00165122459462148	0.14067892161062	GOBP_REGULATION_OF_CLATHRIN_DEPENDENT_ENDOCYTOSIS
34	Down	0.00169302267602979	0.141719971374767	GOBP_PROTEIN_EXIT_FROM_ENDOPLASMIC_RETICULUM
181	Down	0.00173425939686542	0.141719971374767	GOBP_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_PROTEIN_CATABOLIC_PROCESS
98	Down	0.00174525267808065	0.141719971374767	GOBP_CELLULAR_RESPONSE_TO_STEROID_HORMONE_STIMULUS
11	Down	0.00179552809044785	0.141874559836803	GOBP_NEGATIVE_REGULATION_OF_FERROPTOSIS
45	Down	0.00182242903524957	0.141874559836803	GOBP_REGULATION_OF_PH
16	Down	0.00185232508160802	0.141874559836803	GOBP_REGULATION_OF_ERAD_PATHWAY
9	Down	0.00187332332093019	0.141874559836803	GOBP_POSITIVE_REGULATION_OF_CYTOPLASMIC_TRANSLATION
19	Down	0.00188365299764084	0.141874559836803	GOBP_CELL_REDOX_HOMEOSTASIS
230	Down	0.00193813019582099	0.141901772565595	GOBP_NUCLEOTIDE_METABOLIC_PROCESS
245	Down	0.00193862340815032	0.141901772565595	GOBP_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS
10	Down	0.0020821741005879	0.148349005030269	GOBP_REGULATION_OF_TELOMERASE_RNA_LOCALIZATION_TO_CAJAL_BODY
19	Down	0.00208379399022698	0.148349005030269	GOBP_RECEPTOR_CATABOLIC_PROCESS
73	Down	0.00212458668834032	0.149209148909522	GOBP_PROTEIN_K48_LINKED_UBIQUITINATION
47	Down	0.00215899538451263	0.149603986844162	GOBP_TYPE_II_INTERFERON_PRODUCTION
21	Down	0.00228317918971771	0.154192683353412	GOBP_NEGATIVE_REGULATION_OF_CALCIUM_ION_TRANSPORT
19	Down	0.00228455582417024	0.154192683353412	GOBP_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM
8	Down	0.00234587235785472	0.154521932181253	GOBP_POSITIVE_REGULATION_OF_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_DEADENYLATION_DEPENDENT_DECAY
267	Down	0.00234889987344987	0.154521932181253	GOBP_PURINE_CONTAINING_COMPOUND_METABOLIC_PROCESS
24	Down	0.00246690020857228	0.159260522019237	GOBP_REGULATION_OF_PROTEIN_EXIT_FROM_ENDOPLASMIC_RETICULUM
66	Down	0.00253879567905522	0.159260522019237	GOBP_POSITIVE_REGULATION_OF_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS
27	Down	0.00254013521193793	0.159260522019237	GOBP_MATURATION_OF_SSU_RRNA
25	Down	0.00254351035743635	0.159260522019237	GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS
156	Down	0.00260113704049356	0.160929871421965	GOBP_PROTEIN_POLYUBIQUITINATION
288	Down	0.00278376663332392	0.168266367091095	GOBP_POSITIVE_REGULATION_OF_CATABOLIC_PROCESS
31	Down	0.00280597192807477	0.168266367091095	GOBP_T_HELPER_1_TYPE_IMMUNE_RESPONSE
24	Down	0.00281685086336834	0.168266367091095	GOBP_VACUOLAR_ACIDIFICATION
30	Down	0.00292207720987099	0.172520417180727	GOBP_NEGATIVE_REGULATION_OF_ENDOCYTOSIS
17	Down	0.00295445778893298	0.172520417180727	GOBP_NEGATIVE_REGULATION_OF_INFLAMMASOME_MEDIATED_SIGNALING_PATHWAY
13	Down	0.00310859876747865	0.17950430882874	GOBP_RESPONSE_TO_MISFOLDED_PROTEIN
9	Down	0.00315877933714064	0.179654959467592	GOBP_TRNA_DECAY
28	Down	0.00318034563613978	0.179654959467592	GOBP_REGULATORY_T_CELL_DIFFERENTIATION
111	Down	0.00332658106454229	0.185044378616713	GOBP_POSITIVE_REGULATION_OF_PROTEOLYSIS
367	Down	0.00336527442469592	0.185044378616713	GOBP_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS
73	Down	0.00338256993815428	0.185044378616713	GOBP_MYOTUBE_DIFFERENTIATION
119	Down	0.00356783124796574	0.193146031204979	GOBP_POSITIVE_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS
20	Down	0.00384303399864299	0.205317356758168	GOBP_ENDOPLASMIC_RETICULUM_TO_CYTOSOL_TRANSPORT
408	Down	0.00390983603050989	0.205317356758168	GOBP_POSITIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS
9	Down	0.00391118305157949	0.205317356758168	GOBP_CELLULAR_RESPONSE_TO_LEUCINE_STARVATION
6	Down	0.00407569781708563	0.210629999699897	GOBP_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_INTERCONVERSION
79	Down	0.00416021207628662	0.210629999699897	GOBP_POSITIVE_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_PROTEIN_CATABOLIC_PROCESS
160	Down	0.00420866233135814	0.210629999699897	GOBP_PROTEIN_TARGETING
6	Down	0.00421023262947252	0.210629999699897	GOBP_RESPONSE_TO_FOLIC_ACID
204	Down	0.00421503174308049	0.210629999699897	GOBP_REGULATION_OF_TRANSLATION
148	Down	0.00428298389623734	0.210955561426642	GOBP_NUCLEOSIDE_PHOSPHATE_BIOSYNTHETIC_PROCESS
86	Down	0.00431980764667577	0.210955561426642	GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRION
20	Down	0.00434332212288833	0.210955561426642	GOBP_THYMIC_T_CELL_SELECTION
473	Down	0.00442040346613374	0.212711451976824	GOBP_ORGANOPHOSPHATE_METABOLIC_PROCESS
9	Down	0.00452480166165174	0.215497640590792	GOBP_QUINONE_METABOLIC_PROCESS
42	Down	0.00456123541754612	0.215497640590792	GOBP_ENDOPLASMIC_RETICULUM_ORGANIZATION
14	Down	0.00471348356932935	0.217758705400274	GOBP_REGULATION_OF_PROTEIN_SUMOYLATION
8	Down	0.00473971657841336	0.217758705400274	GOBP_POSITIVE_REGULATION_OF_TELOMERASE_RNA_LOCALIZATION_TO_CAJAL_BODY
17	Down	0.00475975137153322	0.217758705400274	GOBP_HYPEROSMOTIC_RESPONSE
35	Down	0.00478143174227228	0.217758705400274	GOBP_REGULATION_OF_CARBOHYDRATE_CATABOLIC_PROCESS
18	Down	0.00481905384666156	0.217758705400274	GOBP_RESCUE_OF_STALLED_RIBOSOME
22	Down	0.00486049833104326	0.217758705400274	GOBP_RESPONSE_TO_TUMOR_CELL
38	Down	0.00508104459324067	0.224752812761999	GOBP_NUTRIENT_STORAGE
22	Down	0.00510310408041483	0.224752812761999	GOBP_REGULATION_OF_CELL_CYCLE_CHECKPOINT
290	Down	0.00523300515174523	0.225868437935516	GOBP_ORGANOPHOSPHATE_BIOSYNTHETIC_PROCESS
76	Down	0.00530932187769062	0.225868437935516	GOBP_POSITIVE_REGULATION_OF_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
8	Down	0.00533768107548156	0.225868437935516	GOBP_NEGATIVE_REGULATION_OF_RECEPTOR_INTERNALIZATION
484	Down	0.00533910567447621	0.225868437935516	GOBP_PROTEOLYSIS_INVOLVED_IN_PROTEIN_CATABOLIC_PROCESS
5	Down	0.00543398634701413	0.225868437935516	GOBP_PROTEIN_TARGETING_TO_VACUOLE_INVOLVED_IN_AUTOPHAGY
10	Down	0.00543781863731876	0.225868437935516	GOBP_T_CELL_MEDIATED_IMMUNE_RESPONSE_TO_TUMOR_CELL
20	Down	0.00543846454824604	0.225868437935516	GOBP_REGULATION_OF_CYTOPLASMIC_TRANSLATION
11	Down	0.00547612529918704	0.225868437935516	GOBP_PROTEIN_N_LINKED_GLYCOSYLATION_VIA_ASPARAGINE
9	Down	0.00560799135818869	0.227274357538404	GOBP_NEGATIVE_REGULATION_OF_TRANSPORTER_ACTIVITY
20	Down	0.00560943830509976	0.227274357538404	GOBP_REGULATION_OF_PHOSPHOLIPID_METABOLIC_PROCESS
74	Down	0.00569859813415483	0.227274357538404	GOBP_POSITIVE_REGULATION_OF_MRNA_METABOLIC_PROCESS
400	Down	0.00572142244693013	0.227274357538404	GOBP_MODIFICATION_DEPENDENT_MACROMOLECULE_CATABOLIC_PROCESS
7	Down	0.00573504535102675	0.227274357538404	GOBP_MATURATION_OF_SSU_RRNA_FROM_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA
13	Down	0.0057726025004944	0.227274357538404	GOBP_NADH_DEHYDROGENASE_COMPLEX_ASSEMBLY
25	Down	0.00587085661633768	0.229404825827872	GOBP_CYTOPLASMIC_TRANSLATIONAL_INITIATION
8	Down	0.00593041344885199	0.230002676818536	GOBP_REGULATION_OF_PROTEIN_FOLDING
15	Down	0.00598851646627634	0.230004346854158	GOBP_POSITIVE_REGULATION_OF_NOTCH_SIGNALING_PATHWAY
87	Down	0.00605936226148582	0.230004346854158	GOBP_TRANSCRIPTION_INITIATION_AT_RNA_POLYMERASE_II_PROMOTER
43	Down	0.00606322792361356	0.230004346854158	GOBP_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY
8	Down	0.00615243608691764	0.230979498930218	GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL
49	Down	0.0061778238120647	0.230979498930218	GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS
14	Down	0.00627124076440271	0.232797416090006	GOBP_REGULATION_OF_COMPLEMENT_ACTIVATION
37	Down	0.00635458512022093	0.234218289856654	GOBP_PROTEIN_LOCALIZATION_TO_VACUOLE
33	Down	0.00663152434446564	0.242704450832309	GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION
9	Down	0.00673679615024028	0.244105459491527	GOBP_AGGREPHAGY
82	Down	0.00676374565456608	0.244105459491527	GOBP_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION
47	Down	0.00699689994989872	0.250335606844993	GOBP_MACROMOLECULE_METHYLATION
16	Down	0.00703927952895701	0.250335606844993	GOBP_PROTEIN_TARGETING_TO_LYSOSOME
18	Down	0.00708088016282738	0.250335606844993	GOBP_NEGATIVE_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT
26	Down	0.00716843948338535	0.251718783751038	GOBP_PROTEIN_TARGETING_TO_VACUOLE
312	Down	0.00734138554525449	0.255972200169751	GOBP_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_METABOLIC_PROCESS
18	Down	0.00738807581786852	0.255972200169751	GOBP_REGULATION_OF_ATP_DEPENDENT_ACTIVITY
297	Down	0.00744448032674076	0.256218306344846	GOBP_PROTEASOME_MEDIATED_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS
61	Down	0.00755101741285554	0.258175246675067	GOBP_POSITIVE_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS
21	Down	0.00762282447413892	0.258926920209804	GOBP_REGULATION_OF_RAC_PROTEIN_SIGNAL_TRANSDUCTION
7	Down	0.0077623192261376	0.261953071546994	GOBP_DETOXIFICATION_OF_COPPER_ION
10	Down	0.00796284418611322	0.266986459582132	GOBP_GAMMA_AMINOBUTYRIC_ACID_SIGNALING_PATHWAY
77	Down	0.00814425409836386	0.26982579819692	GOBP_NEGATIVE_REGULATION_OF_TRANSLATION
345	Down	0.00815136623377264	0.26982579819692	GOBP_MUSCLE_STRUCTURE_DEVELOPMENT
11	Down	0.00844269511722473	0.276779018235836	GOBP_REGULATION_OF_RETROGRADE_PROTEIN_TRANSPORT_ER_TO_CYTOSOL
280	Down	0.0084679360976521	0.276779018235836	GOBP_NUCLEOBASE_CONTAINING_COMPOUND_CATABOLIC_PROCESS
10	Up	0.00873608050632871	0.282720388480697	GOBP_FIBROBLAST_ACTIVATION
19	Down	0.00875851116901909	0.282720388480697	GOBP_PROTEIN_REFOLDING
24	Down	0.00887690164606997	0.284053089261999	GOBP_CELLULAR_RESPONSE_TO_GLUCOSE_STARVATION
111	Down	0.00890911170862147	0.284053089261999	GOBP_CIRCADIAN_RHYTHM
162	Down	0.00905057170277958	0.28473630242823	GOBP_MUSCLE_ORGAN_DEVELOPMENT
13	Down	0.00911688701986776	0.28473630242823	GOBP_MUSCLE_CELL_CELLULAR_HOMEOSTASIS
10	Down	0.00914222660104339	0.28473630242823	GOBP_FORMATION_OF_TRANSLATION_PREINITIATION_COMPLEX
63	Down	0.00914969453636991	0.28473630242823	GOBP_RNA_MODIFICATION
16	Down	0.0092289318050836	0.28549261066083	GOBP_COPII_COATED_VESICLE_CARGO_LOADING
38	Down	0.00938929594509809	0.288734739802809	GOBP_MYOBLAST_FUSION
30	Down	0.00966517983946952	0.295470233092489	GOBP_COPII_COATED_VESICLE_BUDDING
9	Down	0.00990578266821777	0.301054693138759	GOBP_POSITIVE_REGULATION_OF_PROTEIN_SUMOYLATION
22	Down	0.0100246012258634	0.302894491690768	GOBP_T_HELPER_1_CELL_DIFFERENTIATION
97	Down	0.0101958812444134	0.304966382745306	GOBP_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN
9	Down	0.010210535039	0.304966382745306	GOBP_SHORT_CHAIN_FATTY_ACID_METABOLIC_PROCESS
6	Down	0.0103824407098306	0.308328824965656	GOBP_NEGATIVE_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
55	Down	0.0104604292714136	0.30887983479282	GOBP_REGULATION_OF_TRANSLATIONAL_INITIATION
22	Down	0.0105976807353521	0.311164671082626	GOBP_PROTEIN_METHYLATION
13	Down	0.0106881280724525	0.312057312317615	GOBP_INTERLEUKIN_1_MEDIATED_SIGNALING_PATHWAY
142	Down	0.0109245870633958	0.317179212114346	GOBP_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS
7	Down	0.0112338998799101	0.32434765375496	GOBP_INTERLEUKIN_23_MEDIATED_SIGNALING_PATHWAY
13	Down	0.0113739431536944	0.324985201831	GOBP_REGULATION_OF_GOLGI_ORGANIZATION
28	Down	0.0113810480533465	0.324985201831	GOBP_T_HELPER_17_CELL_DIFFERENTIATION
80	Down	0.0115411426481461	0.327755611433519	GOBP_SKELETAL_MUSCLE_ORGAN_DEVELOPMENT
33	Down	0.0116042009820603	0.327755611433519	GOBP_POSITIVE_REGULATION_OF_TYPE_II_INTERFERON_PRODUCTION
38	Down	0.0117572633527747	0.32940187188325	GOBP_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_ASSEMBLY
36	Down	0.0117892530633605	0.32940187188325	GOBP_TRANSLATIONAL_ELONGATION
9	Down	0.0120125252755617	0.330893417344461	GOBP_PROTEIN_FOLDING_IN_ENDOPLASMIC_RETICULUM
12	Down	0.012044204415472	0.330893417344461	GOBP_REGULATION_OF_MRNA_3_END_PROCESSING
21	Down	0.0120790305261044	0.330893417344461	GOBP_POSITIVE_REGULATION_OF_GLIAL_CELL_DIFFERENTIATION
13	Down	0.0121707494652884	0.330893417344461	GOBP_SULFUR_COMPOUND_CATABOLIC_PROCESS
6	Down	0.0123010587138455	0.330893417344461	GOBP_REGULATION_OF_SREBP_SIGNALING_PATHWAY
46	Down	0.0123170484762389	0.330893417344461	GOBP_CELL_FATE_SPECIFICATION
28	Down	0.0123386080386483	0.330893417344461	GOBP_BASE_EXCISION_REPAIR
46	Down	0.012351995952439	0.330893417344461	GOBP_REGULATION_OF_NUCLEOTIDE_METABOLIC_PROCESS
5	Down	0.0128064213755362	0.339881752047525	GOBP_SHORT_CHAIN_FATTY_ACID_CATABOLIC_PROCESS
21	Down	0.0128737348144587	0.339881752047525	GOBP_PROTEIN_LOCALIZATION_TO_LYSOSOME
12	Down	0.0129177623362772	0.339881752047525	GOBP_REGULATION_OF_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL
12	Down	0.0129491219752569	0.339881752047525	GOBP_POSITIVE_REGULATION_OF_RAC_PROTEIN_SIGNAL_TRANSDUCTION
315	Down	0.0130955087174576	0.34126141450542	GOBP_NEGATIVE_REGULATION_OF_CELL_DIFFERENTIATION
453	Down	0.0132178832472117	0.34126141450542	GOBP_NEGATIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS
7	Up	0.0132978646320605	0.34126141450542	GOBP_VOLUNTARY_MUSCULOSKELETAL_MOVEMENT
300	Down	0.0133195861988552	0.34126141450542	GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION
15	Down	0.0133300109956899	0.34126141450542	GOBP_POSITIVE_REGULATION_OF_PROTEIN_EXIT_FROM_ENDOPLASMIC_RETICULUM
31	Down	0.013637117602446	0.344045913061456	GOBP_POSITIVE_REGULATION_OF_TORC1_SIGNALING
194	Down	0.0137595799946768	0.344045913061456	GOBP_MITOCHONDRION_ORGANIZATION
24	Down	0.013876356350744	0.344045913061456	GOBP_POSITIVE_REGULATION_OF_BIOMINERAL_TISSUE_DEVELOPMENT
45	Down	0.013899565857996	0.344045913061456	GOBP_POSITIVE_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS
7	Down	0.0139521840931772	0.344045913061456	GOBP_FRUCTOSE_METABOLIC_PROCESS
12	Down	0.0142727331120089	0.344045913061456	GOBP_NEGATIVE_REGULATION_OF_STEM_CELL_DIFFERENTIATION
22	Down	0.0142890567881863	0.344045913061456	GOBP_RESPONSE_TO_DSRNA
12	Down	0.014368235610793	0.344045913061456	GOBP_PROTON_TRANSPORTING_TWO_SECTOR_ATPASE_COMPLEX_ASSEMBLY
108	Down	0.0144310626211243	0.344045913061456	GOBP_RRNA_METABOLIC_PROCESS
164	Down	0.0145205972501525	0.344045913061456	GOBP_PHOSPHOLIPID_METABOLIC_PROCESS
180	Down	0.0145340610658122	0.344045913061456	GOBP_POSITIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS
401	Down	0.0145344715411127	0.344045913061456	GOBP_CARBOHYDRATE_DERIVATIVE_METABOLIC_PROCESS
15	Down	0.0145571546741799	0.344045913061456	GOBP_IMMUNE_RESPONSE_TO_TUMOR_CELL
55	Down	0.0146825722461443	0.344045913061456	GOBP_GLUCAN_METABOLIC_PROCESS
64	Down	0.0147009390254108	0.344045913061456	GOBP_CELLULAR_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN
84	Down	0.0147439703732436	0.344045913061456	GOBP_PURINE_CONTAINING_COMPOUND_CATABOLIC_PROCESS
186	Down	0.0147863661857598	0.344045913061456	GOBP_NUCLEIC_ACID_CATABOLIC_PROCESS
9	Down	0.0148222345393355	0.344045913061456	GOBP_GROWTH_HORMONE_SECRETION
21	Down	0.0148607672547687	0.344045913061456	GOBP_REGULATION_OF_CALCINEURIN_MEDIATED_SIGNALING
11	Down	0.0148627150198523	0.344045913061456	GOBP_PROTEIN_K6_LINKED_UBIQUITINATION
50	Down	0.0149098849323407	0.344045913061456	GOBP_POSITIVE_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION
7	Down	0.0149371650631425	0.344045913061456	GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CAJAL_BODY
64	Down	0.0149613962578197	0.344045913061456	GOBP_ENDOTHELIAL_CELL_DIFFERENTIATION
457	Down	0.0152132961483264	0.347814903757822	GOBP_PROTEIN_LOCALIZATION_TO_ORGANELLE
279	Down	0.0152591491354211	0.347814903757822	GOBP_ENDOMEMBRANE_SYSTEM_ORGANIZATION
10	Down	0.0154352202697155	0.350291876601361	GOBP_XENOPHAGY
87	Down	0.0155933130090682	0.352341076991858	GOBP_RRNA_PROCESSING
8	Down	0.0157319021090597	0.353933745717676	GOBP_NEGATIVE_REGULATION_OF_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_DEADENYLATION_DEPENDENT_DECAY
229	Down	0.0159208928906158	0.355348569228224	GOBP_MUSCLE_CELL_DIFFERENTIATION
12	Down	0.0159315406253947	0.355348569228224	GOBP_PROTEIN_LOCALIZATION_TO_NUCLEOPLASM
7	Down	0.0161679196430826	0.35901007710844	GOBP_BRAIN_DERIVED_NEUROTROPHIC_FACTOR_RECEPTOR_SIGNALING_PATHWAY
30	Down	0.0162594572035607	0.35901007710844	GOBP_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING
279	Down	0.0163588644551273	0.35901007710844	GOBP_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS
43	Down	0.0164043090410947	0.35901007710844	GOBP_SYNCYTIUM_FORMATION
5	Down	0.0164411003178389	0.35901007710844	GOBP_REGULATION_BY_VIRUS_OF_VIRAL_PROTEIN_LEVELS_IN_HOST_CELL
