logFC	AveExpr	t	P.Value	adj.P.Val	B	GB_ACC	ID	UG_CLUSTER	DESCRIPTION	GENE_SYMBOL	display_label	deg_class
-0.409519239186672	-0.306939201370354	-3.99566062045725	0.00152494381185138	0.199071791205375	-0.898668387366243	AA013336	1228	Hs.527861	Amplified in osteosarcoma	OS9	OS9	Not_significant
-0.405202628615199	-0.443256379557098	-3.91565169989676	0.00155358221043891	0.199792886785408	-0.930492274582209	N52605	10357	Hs.535731	Protein phosphatase 1, regulatory (inhibitor) subunit 2	PPP1R2	PPP1R2	Not_significant
-0.373745775283335	-0.363060116989185	-3.91349552026036	0.00156018541666427	0.199792886785408	-0.934257216001748	AA775364	7334	Hs.400295	Ribosomal protein L30	RPL30	RPL30	Not_significant
-0.419850209887532	-0.406008837020797	-3.89803726059725	0.00160836982988909	0.204020195591403	-0.9612599202297	AA988798	7777	Hs.533732	Signal recognition particle 14kDa (homologous Alu RNA binding protein)	SRP14	SRP14	Not_significant
-0.431349767016905	-0.40888676087641	-3.88344013363323	0.00165525997662361	0.20458293904315	-0.986775470304558	AA454813	4363	Hs.315177	Interferon-related developmental regulator 2	IFRD2	IFRD2	Not_significant
-0.476459706697729	-0.438720927029275	-3.88907612589403	0.00166845635914389	0.20458293904315	-0.990595450161587	N54793	10432	Data not found		NA	N54793	Not_significant
0.740277515096189	0.764063440576229	3.88543955867141	0.00167904300511632	0.20458293904315	-0.99634733500696	W81576	14200	Hs.655341	T-complex 11 (mouse)-like 1	TCP11L1	TCP11L1	Not_significant
-0.512382540308931	-0.478631351259049	-3.89163703733563	0.00168304580323254	0.20458293904315	-0.9959952585421	AA598635	5909	Hs.595130	CDNA FLJ37828 fis, clone BRSSN2006575	NA	AA598635	Not_significant
-0.486100620604422	-0.461876186078713	-3.94462481560496	0.00168888191534952	0.20458293904315	-0.983161753074081	T98002	13567	Hs.591000	Cytochrome P450, family 4, subfamily F, polypeptide 12	CYP4F12	CYP4F12	Not_significant
-0.531604187689176	-0.552312326187513	-3.86573959370978	0.00177291771653157	0.211068891774739	-1.04193391452178	AA679454	6725	Hs.521535	Steroidogenic acute regulator	STAR	STAR	Not_significant
-0.434283999303801	-0.411218977376314	-3.84833021919872	0.0017738200781307	0.211068891774739	-1.04821271714348	AA465653	5059	Hs.411480	Ancient ubiquitous protein 1	AUP1	AUP1	Not_significant
-0.357570647981986	-0.368718708413028	-3.83841679917392	0.00180883366183211	0.213347170324514	-1.06557600850575	AA464142	4939	Hs.195642	Ring finger protein 213	RNF213	RNF213	Not_significant
-0.441517313439329	-0.432055945121217	-3.83244012777791	0.00183314027391002	0.214333948895601	-1.07716027813465	H19203	8489	Hs.523302	Peroxiredoxin 3	PRDX3	PRDX3	Not_significant
-0.525093364165934	-0.529029323043754	-3.84086240167156	0.00186496002314505	0.2144410846172	-1.086531014894	AA046700	1581	Hs.403933	F-box protein 32	FBXO32	FBXO32	Not_significant
-0.405668799686261	-0.405344556911079	-3.82265557860656	0.0018659532128672	0.2144410846172	-1.09319590189301	AA670155	6572	Hs.471818	GPI-anchored membrane protein 1	GPIAP1	GPIAP1	Not_significant
-0.437675589975136	-0.486936978336298	-3.8147584070076	0.00189525859683312	0.215963110957781	-1.10704130172375	N36232	10005	Hs.445740	Zinc finger protein 354C	ZNF354C	ZNF354C	Not_significant
-0.356599250464844	-0.369315524326987	-3.80112775867354	0.00194694416576679	0.219988329856304	-1.13094855648638	N29791	9828	Hs.44277	Leucine rich repeat containing 39	LRRC39	LRRC39	Not_significant
-0.410735567694285	-0.407938348447426	-3.7717495283219	0.00206326154478148	0.231188456092764	-1.18251711536463	AA057620	1673	Hs.306083	Chromosome 22 open reading frame 32	C22orf32	C22orf32	Not_significant
-0.475749559150538	-0.465835818531399	-3.75623213458434	0.00217632946509523	0.240629298637297	-1.22576871151652	R58958	12367	Hs.26608	Chromosome 20 open reading frame 100	C20orf100	C20orf100	Not_significant
-0.571637469901096	-0.596498916496733	-3.76710942702207	0.00218330912046335	0.240629298637297	-1.22411086864092	N32949	9909	Hs.592775	CDNA FLJ39585 fis, clone SKMUS2006633	NA	N32949	Not_significant
0.648038878430168	0.651167448347563	3.7342839617059	0.00222595055292382	0.243334399468404	-1.24964207446099	AA007518	1162	Hs.153863	SMAD family member 6	SMAD6	SMAD6	Not_significant
-0.463122855565577	-0.468647703528458	-3.73721799109116	0.00224704820808462	0.243659759725047	-1.2551962278452	R92495	12807	Hs.591167	Distal-less homeobox 4	DLX4	DLX4	Not_significant
-0.399218188742279	-0.417255446305602	-3.72024841420293	0.00228445189572147	0.245733921518967	-1.27304540281021	AA454880	4377	Hs.480073	Heterogeneous nuclear ribonucleoprotein D (AU-rich element RNA binding protein 1, 37kDa)	HNRPD	HNRPD	Not_significant
0.443625757472662	0.437841135836132	3.71482515440325	0.00230910062898118	0.245868846407579	-1.28258715723938	N62862	10619	Hs.283109	Component of oligomeric golgi complex 1	COG1	COG1	Not_significant
0.43605126488196	0.407550969535616	3.70809555747373	0.00234006153138431	0.245868846407579	-1.29442950593133	W89200	14323	Data not found		NA	W89200	Not_significant
-0.399158379806778	-0.393647778839297	-3.70368219302619	0.0023605940437999	0.245868846407579	-1.30219719334438	AA677960	6672	Hs.230601	DnaJ (Hsp40) homolog, subfamily C, member 19	DNAJC19	DNAJC19	Not_significant
-0.329865906539554	-0.323014701816148	-3.70071223533486	0.00237451391154071	0.245868846407579	-1.30742500667956	AA701289	6904	Hs.175322	CDNA FLJ34165 fis, clone FCBBF3014770	NA	AA701289	Not_significant
-0.532373369442264	-0.533056557631142	-3.71970756913393	0.00238868547445537	0.245868846407579	-1.3045186612953	R71400	12569	Hs.500013	DnaJ (Hsp40) homolog, subfamily B, member 12	DNAJB12	DNAJB12	Not_significant
-0.521355891937805	-0.530764502560297	-3.71136823820481	0.00241635581507624	0.245868846407579	-1.31566562830263	AA411387	3064	Hs.153322	Phospholipase C-like 1	PLCL1	PLCL1	Not_significant
-0.375413513386695	-0.402208972287661	-3.68997459141897	0.0024255370542723	0.245868846407579	-1.32632955045054	R38540	11991	Data not found		NA	R38540	Not_significant
-0.506448555601512	-0.530109909450392	-3.7049652062406	0.00243199141545501	0.245868846407579	-1.32255787319924	AA425821	3430	Hs.525527	RER1 retention in endoplasmic reticulum 1 homolog (S. cerevisiae)	RER1	RER1	Not_significant
